protein_id,candidate_type,selected_teacher_type,protein_length,candidate_available,source_sequence_available,cai,gc_global,gc_in_40_55,local_gc_min,local_gc_max,repeat_count,homopolymer_count,forbidden_motif_count,multi_objective_score,amino_acid_identity,validator_pass,internal_stop_count,invalid_codon_count,gc_window_outlier_count
NbL03g21540.1,v3_run4b_decoded,gc_target,363,True,False,0.79343211,44.90358127,True,38.33333333,53.33333333,8,1,0,0.44343211,1.0,True,0,0,
NbL03g21540.1,feasibility_best,gc_target,363,True,True,0.9234051880894519,54.9127640036731,True,45.0,66.66666666666666,8,0,0,0.6234051880894519,1.0,True,0,0,0
NbL02g12120.1,v2_high_cai,gc_target,370,True,False,0.7301213462125795,32.432432432432435,False,23.333333333333332,45.0,4,1,0,0.48012134621257957,1.0,True,0,0,7
NbL02g12120.1,v2_gc_target,gc_target,370,True,False,0.8039066767767475,42.52252252252252,True,40.0,45.0,4,0,0,0.7039066767767475,1.0,True,0,0,0
NbL02g12120.1,v3_run4b_decoded,gc_target,370,True,False,0.80390668,42.52252252,True,40.0,45.0,4,0,0,0.70390668,1.0,True,0,0,
NbL02g12120.1,feasibility_best,gc_target,370,True,True,0.9655326002417125,54.95495495495496,True,45.0,68.33333333333333,3,0,0,0.9155326002417125,1.0,True,0,0,0
NbL08g17470.1,v2_high_cai,gc_target,419,True,False,0.7385819174429039,31.742243436754176,False,21.666666666666668,40.0,3,2,0,0.4885819174429039,1.0,True,0,0,8
NbL08g17470.1,v2_gc_target,gc_target,419,True,False,0.8237480602575387,42.482100238663485,True,40.0,45.0,1,0,0,0.8737480602575386,1.0,True,0,0,0
NbL08g17470.1,v3_run4b_decoded,gc_target,419,True,False,0.82374806,42.48210024,True,40.0,45.0,1,0,0,0.8737480599999999,1.0,True,0,0,
NbL08g17470.1,feasibility_best,gc_target,419,True,True,0.9721897521293559,54.97215592680986,True,45.0,65.0,7,0,0,0.7221897521293559,1.0,True,0,0,0
NbL08g11980.1,v2_high_cai,gc_target,448,True,False,0.7617585173287656,33.25892857142857,False,25.0,45.0,12,0,0,0.16175851732876556,1.0,True,0,0,8
NbL08g11980.1,v2_gc_target,gc_target,448,True,False,0.8258178141722547,42.63392857142857,True,38.333333333333336,46.666666666666664,8,0,0,0.5258178141722547,1.0,True,0,0,0
NbL08g11980.1,v3_run4b_decoded,gc_target,448,True,False,0.82581781,42.63392857,True,38.33333333,46.66666667,8,0,0,0.5258178099999999,1.0,True,0,0,
NbL08g11980.1,feasibility_best,gc_target,448,True,True,0.9656611414458464,54.985119047619044,True,43.333333333333336,70.0,13,0,0,0.4156611414458463,1.0,True,0,0,0
NbL17g26830.1,v2_high_cai,gc_target,366,True,False,0.7391534308732612,32.33151183970856,False,21.666666666666668,45.0,10,8,0,-0.16084656912673878,1.0,True,0,0,15
NbL17g26830.1,v2_gc_target,gc_target,366,True,False,0.8161962873308151,42.53187613843352,True,40.0,45.0,4,2,0,0.616196287330815,1.0,True,0,0,0
NbL17g26830.1,v3_run4b_decoded,gc_target,366,True,False,0.81619629,42.53187614,True,40.0,45.0,4,2,0,0.6161962900000001,1.0,True,0,0,
NbL17g26830.1,feasibility_best,gc_target,366,True,True,0.9617687472650389,54.91803278688525,True,41.66666666666667,66.66666666666666,5,0,0,0.811768747265039,1.0,True,0,0,0
NbL02g10800.1,v2_high_cai,gc_target,184,True,False,0.7198953845895226,31.521739130434785,False,21.666666666666668,41.66666666666667,0,0,0,0.7198953845895226,1.0,True,0,0,6
NbL02g10800.1,v2_gc_target,gc_target,184,True,False,0.7958622798059908,42.572463768115945,True,40.0,45.0,1,0,0,0.8458622798059907,1.0,True,0,0,0
NbL02g10800.1,v3_run4b_decoded,gc_target,184,True,False,0.79586228,42.57246377,True,40.0,45.0,1,0,0,0.84586228,1.0,True,0,0,
NbL02g10800.1,feasibility_best,gc_target,184,True,True,0.9699930397657647,54.891304347826086,True,43.333333333333336,61.66666666666667,2,0,0,0.9699930397657647,1.0,True,0,0,0
NbL09g03080.1,v2_high_cai,gc_target,512,True,False,0.7467717648023168,36.78385416666667,False,28.333333333333332,45.0,12,2,0,0.04677176480231668,1.0,True,0,0,1
NbL09g03080.1,v2_gc_target,gc_target,512,True,False,0.7811194311462956,42.51302083333333,True,38.333333333333336,45.0,9,0,0,0.43111943114629553,1.0,True,0,0,0
NbL09g03080.1,v3_run4b_decoded,gc_target,512,True,False,0.77991747,42.44791667,True,38.33333333,45.0,9,0,0,0.42991746999999997,1.0,True,0,0,
NbL09g03080.1,feasibility_best,gc_target,512,True,True,0.9387250709885069,54.947916666666664,True,43.333333333333336,63.33333333333333,9,0,0,0.588725070988507,1.0,True,0,0,0
NbL09g00630.1,v2_high_cai,gc_target,209,True,False,0.7403985881455152,33.014354066985646,False,26.666666666666668,38.333333333333336,3,1,0,0.5403985881455151,1.0,True,0,0,2
NbL09g00630.1,v2_gc_target,gc_target,209,True,False,0.8105668272506115,42.58373205741627,True,40.0,45.0,2,0,0,0.8105668272506115,1.0,True,0,0,0
NbL09g00630.1,v3_run4b_decoded,gc_target,209,True,False,0.81056683,42.58373206,True,40.0,45.0,2,0,0,0.81056683,1.0,True,0,0,
NbL09g00630.1,feasibility_best,gc_target,209,True,True,0.9650125616709115,54.864433811802236,True,43.333333333333336,63.33333333333333,2,0,0,0.9650125616709117,1.0,True,0,0,0
NbL04g03310.1,v2_high_cai,gc_target,512,True,False,0.7278984801600402,33.0078125,False,25.0,41.66666666666667,7,4,0,0.17789848016004017,1.0,True,0,0,9
NbL04g03310.1,v2_gc_target,gc_target,512,True,False,0.8039592089818907,42.51302083333333,True,40.0,45.0,3,0,0,0.7539592089818906,1.0,True,0,0,0
NbL04g03310.1,v3_run4b_decoded,gc_target,512,True,False,0.80389563,42.578125,True,40.0,45.0,3,0,0,0.7538956299999999,1.0,True,0,0,
NbL04g03310.1,feasibility_best,gc_target,512,True,True,0.9632145098626778,54.947916666666664,True,46.666666666666664,65.0,8,0,0,0.6632145098626777,1.0,True,0,0,0
NbL05g04780.1,v2_high_cai,gc_target,512,True,False,0.7403837303160326,31.640625,False,21.666666666666668,43.333333333333336,8,2,0,0.24038373031603252,1.0,True,0,0,16
NbL05g04780.1,v2_gc_target,gc_target,512,True,False,0.8186852107816707,42.578125,True,38.333333333333336,46.666666666666664,8,1,0,0.46868521078167064,1.0,True,0,0,0
NbL05g04780.1,v3_run4b_decoded,gc_target,512,True,False,0.81868521,42.578125,True,38.33333333,46.66666667,8,1,0,0.46868521,1.0,True,0,0,
NbL05g04780.1,feasibility_best,gc_target,512,True,True,0.9729363818590238,54.947916666666664,True,48.333333333333336,66.66666666666666,11,0,0,0.5229363818590238,1.0,True,0,0,0
NbL10g01630.1,v2_high_cai,gc_target,298,True,False,0.7542852208275767,32.21476510067114,False,20.0,40.0,2,0,0,0.6542852208275767,1.0,True,0,0,7
NbL10g01630.1,v2_gc_target,gc_target,298,True,False,0.8383230933630896,42.505592841163306,True,40.0,45.0,2,0,0,0.8383230933630896,1.0,True,0,0,0
NbL10g01630.1,v3_run4b_decoded,gc_target,298,True,False,0.83832309,42.50559284,True,40.0,45.0,2,0,0,0.83832309,1.0,True,0,0,
NbL10g01630.1,feasibility_best,gc_target,298,True,True,0.9759124262425788,54.92170022371364,True,41.66666666666667,60.0,2,0,0,0.9759124262425788,1.0,True,0,0,0
NbL10g01210.1,v2_high_cai,gc_target,337,True,False,0.7622401272105501,35.80613254203759,False,28.333333333333332,45.0,12,2,0,0.06224012721055003,1.0,True,0,0,1
NbL10g01210.1,v2_gc_target,gc_target,337,True,False,0.8055763728125982,42.532146389713155,True,40.0,46.666666666666664,9,0,0,0.45557637281259816,1.0,True,0,0,0
NbL10g01210.1,v3_run4b_decoded,gc_target,337,True,False,0.80557637,42.53214639,True,40.0,46.66666667,9,0,0,0.45557637,1.0,True,0,0,
NbL10g01210.1,feasibility_best,gc_target,337,True,True,0.9535431091145788,54.995054401582586,True,41.66666666666667,71.66666666666667,12,0,0,0.45354310911457874,1.0,True,0,0,1
NbL19g13220.1,v2_high_cai,gc_target,286,True,False,0.7345397643482781,31.46853146853147,False,21.666666666666668,43.333333333333336,6,2,0,0.33453976434827803,1.0,True,0,0,9
NbL19g13220.1,v2_gc_target,gc_target,286,True,False,0.827174733804475,42.42424242424242,True,36.666666666666664,48.333333333333336,7,1,0,0.527174733804475,1.0,True,0,0,0
NbL19g13220.1,v3_run4b_decoded,gc_target,286,True,False,0.82717473,42.42424242,True,36.66666667,48.33333333,7,1,0,0.5271747299999998,1.0,True,0,0,
NbL19g13220.1,feasibility_best,gc_target,286,True,True,0.9778191464222957,54.89510489510489,True,45.0,68.33333333333333,7,0,0,0.7278191464222956,1.0,True,0,0,0
NbL07g11640.1,v2_high_cai,gc_target,122,True,False,0.6984608503555726,33.33333333333333,False,25.0,41.66666666666667,4,2,0,0.39846085035557255,1.0,True,0,0,1
NbL07g11640.1,v2_gc_target,gc_target,122,True,False,0.7719940586834163,42.349726775956285,True,40.0,43.333333333333336,1,0,0,0.8219940586834162,1.0,True,0,0,0
NbL07g11640.1,v3_run4b_decoded,gc_target,122,True,False,0.77199406,42.34972678,True,40.0,43.33333333,1,0,0,0.82199406,1.0,True,0,0,
NbL07g11640.1,feasibility_best,gc_target,122,True,True,0.9416024904721774,54.91803278688525,True,36.666666666666664,66.66666666666666,2,0,0,0.9416024904721775,1.0,True,0,0,0
NbL08g02850.1,v2_high_cai,gc_target,258,True,False,0.7166145408558234,38.372093023255815,False,26.666666666666668,56.666666666666664,7,0,0,0.3666145408558234,1.0,True,0,0,2
NbL08g02850.1,v2_gc_target,gc_target,258,True,False,0.7498209071736114,42.50645994832041,True,28.333333333333332,56.666666666666664,6,0,0,0.5498209071736113,1.0,True,0,0,1
NbL08g02850.1,v3_run4b_decoded,gc_target,258,True,False,0.75052212,42.63565891,True,28.33333333,56.66666667,6,0,0,0.5505221199999999,1.0,True,0,0,
NbL08g02850.1,feasibility_best,gc_target,258,True,True,0.9119766367740423,54.90956072351422,True,36.666666666666664,78.33333333333333,7,0,0,0.6619766367740423,1.0,True,0,0,1
NbL16g14750.1,v2_high_cai,gc_target,122,True,False,0.7315445550881684,33.33333333333333,False,28.333333333333332,38.333333333333336,7,2,0,0.28154455508816834,1.0,True,0,0,2
NbL16g14750.1,v2_gc_target,gc_target,122,True,False,0.8043875397152159,42.62295081967213,True,40.0,45.0,2,0,0,0.8043875397152159,1.0,True,0,0,0
NbL16g14750.1,v3_run4b_decoded,gc_target,122,True,False,0.80438754,42.62295082,True,40.0,45.0,2,0,0,0.80438754,1.0,True,0,0,
NbL16g14750.1,feasibility_best,gc_target,122,True,True,0.9584848297015549,54.91803278688525,True,50.0,65.0,4,0,0,0.858484829701555,1.0,True,0,0,0
NbL09g13800.1,v2_high_cai,gc_target,512,True,False,0.7391788052132021,33.203125,False,21.666666666666668,43.333333333333336,10,3,0,0.0891788052132021,1.0,True,0,0,10
NbL09g13800.1,v2_gc_target,gc_target,512,True,False,0.8107539834211904,42.51302083333333,True,40.0,45.0,5,0,0,0.6607539834211904,1.0,True,0,0,0
NbL09g13800.1,v3_run4b_decoded,gc_target,512,True,False,0.81075398,42.51302083,True,40.0,45.0,5,0,0,0.66075398,1.0,True,0,0,
NbL09g13800.1,feasibility_best,gc_target,512,True,True,0.964718773212082,54.947916666666664,True,40.0,65.0,10,0,0,0.564718773212082,1.0,True,0,0,0
NbL15g11620.1,v2_high_cai,gc_target,120,True,False,0.7454852374281484,36.666666666666664,False,26.666666666666668,48.333333333333336,3,1,0,0.5454852374281484,1.0,True,0,0,2
NbL15g11620.1,v2_gc_target,gc_target,120,True,False,0.7820845818918748,42.5,True,38.333333333333336,45.0,2,0,0,0.7820845818918748,1.0,True,0,0,0
NbL15g11620.1,v3_run4b_decoded,gc_target,120,True,False,0.7838419,42.5,True,38.33333333,45.0,2,0,0,0.7838419,1.0,True,0,0,
NbL15g11620.1,feasibility_best,gc_target,120,True,True,0.9445286530832885,54.72222222222223,True,50.0,61.66666666666667,2,0,0,0.9445286530832885,1.0,True,0,0,0
NbL12g09990.1,v2_high_cai,gc_target,512,True,False,0.7122978392787161,35.61197916666667,False,25.0,46.666666666666664,6,1,0,0.3622978392787161,1.0,True,0,0,5
NbL12g09990.1,v2_gc_target,gc_target,512,True,False,0.7622704777779868,42.51302083333333,True,38.333333333333336,46.666666666666664,6,0,0,0.5622704777779868,1.0,True,0,0,0
NbL12g09990.1,v3_run4b_decoded,gc_target,512,True,False,0.76227048,42.51302083,True,38.33333333,46.66666667,6,0,0,0.5622704799999999,1.0,True,0,0,
NbL12g09990.1,feasibility_best,gc_target,512,True,True,0.9451770458149042,54.947916666666664,True,40.0,70.0,8,0,0,0.6451770458149043,1.0,True,0,0,0
NbL03g05560.1,v2_high_cai,gc_target,357,True,False,0.7277304299508679,30.34547152194211,False,20.0,38.333333333333336,4,3,0,0.3777304299508678,1.0,True,0,0,16
NbL03g05560.1,v2_gc_target,gc_target,357,True,False,0.8168772916138355,42.57703081232493,True,40.0,46.666666666666664,2,1,0,0.7668772916138354,1.0,True,0,0,0
NbL03g05560.1,v3_run4b_decoded,gc_target,357,True,False,0.81687729,42.57703081,True,40.0,46.66666667,2,1,0,0.7668772899999999,1.0,True,0,0,
NbL03g05560.1,feasibility_best,gc_target,357,True,True,0.979636759768798,54.995331465919705,True,46.666666666666664,63.33333333333333,2,0,0,0.9796367597687982,1.0,True,0,0,0
NbL19g09300.1,v2_high_cai,gc_target,148,True,False,0.7617537898572897,35.13513513513514,False,28.333333333333332,41.66666666666667,1,0,0,0.7117537898572897,1.0,True,0,0,1
NbL19g09300.1,v2_gc_target,gc_target,148,True,False,0.8149651999505431,42.34234234234234,True,40.0,45.0,1,0,0,0.864965199950543,1.0,True,0,0,0
NbL19g09300.1,v3_run4b_decoded,gc_target,148,True,False,0.8149652,42.34234234,True,40.0,45.0,1,0,0,0.8649651999999999,1.0,True,0,0,
NbL19g09300.1,feasibility_best,gc_target,148,True,True,0.9584985617364665,54.95495495495496,True,45.0,61.66666666666667,2,0,0,0.9584985617364666,1.0,True,0,0,0
NbL02g04080.1,v2_high_cai,gc_target,136,True,False,0.775715075906502,29.65686274509804,False,25.0,35.0,2,0,0,0.675715075906502,1.0,True,0,0,8
NbL02g04080.1,v2_gc_target,gc_target,136,True,False,0.8607309272115148,42.40196078431372,True,41.66666666666667,43.333333333333336,1,0,0,0.9107309272115147,1.0,True,0,0,0
NbL02g04080.1,v3_run4b_decoded,gc_target,136,True,False,0.86073093,42.40196078,True,41.66666667,43.33333333,1,0,0,0.9107309299999999,1.0,True,0,0,
NbL02g04080.1,feasibility_best,gc_target,136,True,True,0.9849442896060568,54.90196078431373,True,48.333333333333336,60.0,3,0,0,0.9349442896060568,1.0,True,0,0,0
NbL10g16120.1,v2_high_cai,gc_target,305,True,False,0.7404283687074579,35.08196721311476,False,26.666666666666668,45.0,4,2,0,0.44042836870745783,1.0,True,0,0,2
NbL10g16120.1,v2_gc_target,gc_target,305,True,False,0.7937864557784975,42.62295081967213,True,40.0,45.0,3,0,0,0.7437864557784974,1.0,True,0,0,0
NbL10g16120.1,v3_run4b_decoded,gc_target,305,True,False,0.79378646,42.62295082,True,40.0,45.0,3,0,0,0.7437864599999999,1.0,True,0,0,
NbL10g16120.1,feasibility_best,gc_target,305,True,True,0.9476112142002927,54.97267759562842,True,46.666666666666664,63.33333333333333,4,0,0,0.8476112142002927,1.0,True,0,0,0
NbL05g11850.1,v2_high_cai,gc_target,128,True,False,0.7538975959587975,36.45833333333333,False,30.0,43.333333333333336,3,0,0,0.6038975959587974,1.0,True,0,0,0
NbL05g11850.1,v2_gc_target,gc_target,128,True,False,0.7934724738643972,42.44791666666667,True,40.0,45.0,2,0,0,0.7934724738643972,1.0,True,0,0,0
NbL05g11850.1,v3_run4b_decoded,gc_target,128,True,False,0.79347247,42.44791667,True,40.0,45.0,2,0,0,0.79347247,1.0,True,0,0,
NbL05g11850.1,feasibility_best,gc_target,128,True,True,0.9389176733687643,54.947916666666664,True,45.0,68.33333333333333,4,0,0,0.8389176733687644,1.0,True,0,0,0
NbL19g13200.1,v2_high_cai,gc_target,182,True,False,0.7503117865496144,33.6996336996337,False,25.0,40.0,3,2,0,0.5003117865496144,1.0,True,0,0,4
NbL19g13200.1,v2_gc_target,gc_target,182,True,False,0.8175762082096565,42.67399267399267,True,41.66666666666667,43.333333333333336,0,0,0,0.9175762082096565,1.0,True,0,0,0
NbL19g13200.1,v3_run4b_decoded,gc_target,182,True,False,0.81757621,42.67399267,True,41.66666667,43.33333333,0,0,0,0.91757621,1.0,True,0,0,
NbL19g13200.1,feasibility_best,gc_target,182,True,True,0.957488342096407,54.94505494505495,True,46.666666666666664,66.66666666666666,2,0,0,0.957488342096407,1.0,True,0,0,0
NbL13g24310.1,v2_high_cai,gc_target,423,True,False,0.7330499596333084,35.77620173364854,False,26.666666666666668,45.0,4,1,0,0.4830499596333085,1.0,True,0,0,5
NbL13g24310.1,v2_gc_target,gc_target,423,True,False,0.776927459712341,42.47438928289992,True,40.0,46.666666666666664,1,0,0,0.8269274597123409,1.0,True,0,0,0
NbL13g24310.1,v3_run4b_decoded,gc_target,423,True,False,0.77692746,42.47438928,True,40.0,46.66666667,1,0,0,0.82692746,1.0,True,0,0,
NbL13g24310.1,feasibility_best,gc_target,423,True,True,0.9474191045584189,54.92513790386131,True,46.666666666666664,65.0,4,0,0,0.847419104558419,1.0,True,0,0,0
NbL13g12890.1,v2_high_cai,gc_target,512,True,False,0.7483242887230471,30.729166666666668,False,21.666666666666668,40.0,9,5,0,0.048324288723047115,1.0,True,0,0,21
NbL13g12890.1,v2_gc_target,gc_target,512,True,False,0.834245634906584,42.51302083333333,True,40.0,46.666666666666664,5,0,0,0.684245634906584,1.0,True,0,0,0
NbL13g12890.1,v3_run4b_decoded,gc_target,512,True,False,0.83424563,42.51302083,True,40.0,46.66666667,5,0,0,0.6842456299999999,1.0,True,0,0,
NbL13g12890.1,feasibility_best,gc_target,512,True,True,0.980030972784239,54.947916666666664,True,45.0,66.66666666666666,7,0,0,0.7300309727842389,1.0,True,0,0,0
NbL18g08200.1,v2_high_cai,gc_target,136,True,False,0.7343547546500614,32.84313725490196,False,25.0,38.333333333333336,1,1,0,0.6343547546500613,1.0,True,0,0,3
NbL18g08200.1,v2_gc_target,gc_target,136,True,False,0.822559698122162,42.64705882352941,True,40.0,43.333333333333336,0,0,0,0.922559698122162,1.0,True,0,0,0
NbL18g08200.1,v3_run4b_decoded,gc_target,136,True,False,0.8225597,42.64705882,True,40.0,43.33333333,0,0,0,0.9225597,1.0,True,0,0,
NbL18g08200.1,feasibility_best,gc_target,136,True,True,0.9643038703638223,54.90196078431373,True,50.0,61.66666666666667,2,0,0,0.9643038703638224,1.0,True,0,0,0
NbL04g13130.1,v2_high_cai,gc_target,439,True,False,0.7273006286740837,32.11845102505695,False,21.666666666666668,45.0,11,4,0,-0.022699371325916318,1.0,True,0,0,15
NbL04g13130.1,v2_gc_target,gc_target,439,True,False,0.8039929905785832,42.59681093394077,True,40.0,46.666666666666664,5,0,0,0.6539929905785832,1.0,True,0,0,0
NbL04g13130.1,v3_run4b_decoded,gc_target,439,True,False,0.80399299,42.59681093,True,40.0,46.66666667,5,0,0,0.65399299,1.0,True,0,0,
NbL04g13130.1,feasibility_best,gc_target,439,True,True,0.9663939946475943,54.97342444950646,True,46.666666666666664,66.66666666666666,7,0,0,0.7163939946475943,1.0,True,0,0,0
NbL10g14170.1,v2_high_cai,gc_target,169,True,False,0.7485142095985811,29.585798816568047,False,15.0,41.66666666666667,5,2,0,0.3985142095985811,1.0,True,0,0,7
NbL10g14170.1,v2_gc_target,gc_target,169,True,False,0.8464325507812611,42.40631163708087,True,40.0,45.0,3,0,0,0.7964325507812611,1.0,True,0,0,0
NbL10g14170.1,v3_run4b_decoded,gc_target,169,True,False,0.84427773,42.20907298,True,40.0,45.0,3,0,0,0.7942777299999999,1.0,True,0,0,
NbL10g14170.1,feasibility_best,gc_target,169,True,True,0.9863252003411023,54.83234714003945,True,45.0,63.33333333333333,5,0,0,0.8363252003411024,1.0,True,0,0,0
NbL10g03120.1,v2_high_cai,gc_target,199,True,False,0.7280815084867549,29.145728643216078,False,21.666666666666668,36.666666666666664,4,2,0,0.42808150848675497,1.0,True,0,0,10
NbL10g03120.1,v2_gc_target,gc_target,199,True,False,0.8477159407529518,42.54606365159129,True,40.0,45.0,3,0,0,0.7977159407529517,1.0,True,0,0,0
NbL10g03120.1,v3_run4b_decoded,gc_target,199,True,False,0.84436385,42.37855946,True,40.0,45.0,3,0,0,0.79436385,1.0,True,0,0,
NbL10g03120.1,feasibility_best,gc_target,199,True,True,0.9832998542768204,54.941373534338354,True,46.666666666666664,63.33333333333333,3,0,0,0.9332998542768204,1.0,True,0,0,0
NbL12g11810.1,v2_high_cai,gc_target,512,True,False,0.7329885518924109,31.8359375,False,21.666666666666668,41.66666666666667,5,2,0,0.3829885518924109,1.0,True,0,0,14
NbL12g11810.1,v2_gc_target,gc_target,512,True,False,0.8151994808199536,42.51302083333333,True,40.0,45.0,3,0,0,0.7651994808199536,1.0,True,0,0,0
NbL12g11810.1,v3_run4b_decoded,gc_target,512,True,False,0.81519948,42.51302083,True,40.0,45.0,3,0,0,0.7651994799999999,1.0,True,0,0,
NbL12g11810.1,feasibility_best,gc_target,512,True,True,0.9627512686231205,54.947916666666664,True,45.0,63.33333333333333,6,0,0,0.7627512686231206,1.0,True,0,0,0
NbL16g15280.1,v2_high_cai,gc_target,278,True,False,0.7464712435513553,36.69064748201439,False,28.333333333333332,46.666666666666664,4,2,0,0.44647124355135526,1.0,True,0,0,1
NbL16g15280.1,v2_gc_target,gc_target,278,True,False,0.7892903205697922,42.565947242206235,True,36.666666666666664,50.0,4,0,0,0.6892903205697922,1.0,True,0,0,0
NbL16g15280.1,v3_run4b_decoded,gc_target,278,True,False,0.78929032,42.56594724,True,36.66666667,50.0,4,0,0,0.68929032,1.0,True,0,0,
NbL16g15280.1,feasibility_best,gc_target,278,True,True,0.9498800612522407,54.91606714628298,True,45.0,66.66666666666666,2,0,0,0.9498800612522408,1.0,True,0,0,0
NbL11g11990.1,v2_high_cai,gc_target,512,True,False,0.7266350443404306,33.46354166666667,False,20.0,48.333333333333336,6,3,0,0.2766350443404305,1.0,True,0,0,13
NbL11g11990.1,v2_gc_target,gc_target,512,True,False,0.7946639010244472,42.64322916666667,True,36.666666666666664,46.666666666666664,6,2,0,0.49466390102444713,1.0,True,0,0,0
NbL11g11990.1,v3_run4b_decoded,gc_target,512,True,False,0.7946639,42.64322917,True,36.66666667,46.66666667,6,2,0,0.49466389999999993,1.0,True,0,0,
NbL11g11990.1,feasibility_best,gc_target,512,True,True,0.9545466655048981,54.947916666666664,True,43.333333333333336,76.66666666666667,5,0,0,0.8045466655048981,1.0,True,0,0,2
NbL16g22470.1,v2_high_cai,gc_target,512,True,False,0.7374614503479001,33.26822916666667,False,21.666666666666668,41.66666666666667,7,2,0,0.28746145034790005,1.0,True,0,0,12
NbL16g22470.1,v2_gc_target,gc_target,512,True,False,0.7982231873248029,42.51302083333333,True,40.0,45.0,2,0,0,0.7982231873248029,1.0,True,0,0,0
NbL16g22470.1,v3_run4b_decoded,gc_target,512,True,False,0.79822319,42.51302083,True,40.0,45.0,2,0,0,0.79822319,1.0,True,0,0,
NbL16g22470.1,feasibility_best,gc_target,512,True,True,0.9587086217805016,54.947916666666664,True,43.333333333333336,70.0,5,0,0,0.8087086217805017,1.0,True,0,0,0
NbL07g15600.1,v2_high_cai,gc_target,247,True,False,0.7319675819015643,33.33333333333333,False,25.0,41.66666666666667,3,2,0,0.4819675819015643,1.0,True,0,0,4
NbL07g15600.1,v2_gc_target,gc_target,247,True,False,0.8074238894115956,42.6450742240216,True,40.0,46.666666666666664,1,1,0,0.8074238894115955,1.0,True,0,0,0
NbL07g15600.1,v3_run4b_decoded,gc_target,247,True,False,0.80742389,42.64507422,True,40.0,46.66666667,1,1,0,0.8074238899999999,1.0,True,0,0,
NbL07g15600.1,feasibility_best,gc_target,247,True,True,0.9593657447870781,54.92577597840756,True,40.0,65.0,2,0,0,0.9593657447870781,1.0,True,0,0,0
NbL10g15060.1,v2_high_cai,gc_target,125,True,False,0.7181454774401731,39.46666666666667,False,30.0,45.0,2,0,0,0.6181454774401731,1.0,True,0,0,0
NbL10g15060.1,v2_gc_target,gc_target,125,True,False,0.7366524955456026,42.93333333333334,True,38.333333333333336,46.666666666666664,2,0,0,0.7366524955456026,1.0,True,0,0,0
NbL10g15060.1,v3_run4b_decoded,gc_target,125,True,False,0.7366525,42.93333333,True,38.33333333,46.66666667,2,0,0,0.7366525,1.0,True,0,0,
NbL10g15060.1,feasibility_best,gc_target,125,True,True,0.9127280449652841,54.93333333333334,True,48.333333333333336,61.66666666666667,1,0,0,0.9627280449652842,1.0,True,0,0,0
NbL10g21700.1,v2_high_cai,gc_target,512,True,False,0.7165600449397513,33.65885416666667,False,26.666666666666668,43.333333333333336,9,2,0,0.16656004493975132,1.0,True,0,0,4
NbL10g21700.1,v2_gc_target,gc_target,512,True,False,0.7825543103287775,42.578125,True,40.0,45.0,6,1,0,0.5325543103287774,1.0,True,0,0,0
NbL10g21700.1,v3_run4b_decoded,gc_target,512,True,False,0.78255431,42.578125,True,40.0,45.0,6,1,0,0.5325543099999999,1.0,True,0,0,
NbL10g21700.1,feasibility_best,gc_target,512,True,True,0.958888376366118,54.947916666666664,True,45.0,66.66666666666666,8,0,0,0.6588883763661181,1.0,True,0,0,0
NbL08g11360.1,v2_high_cai,gc_target,465,True,False,0.72260067021151,34.76702508960574,False,25.0,41.66666666666667,8,5,0,0.07260067021150995,1.0,True,0,0,3
NbL08g11360.1,v2_gc_target,gc_target,465,True,False,0.7786722857399585,42.5089605734767,True,40.0,45.0,7,1,0,0.4786722857399584,1.0,True,0,0,0
NbL08g11360.1,v3_run4b_decoded,gc_target,465,True,False,0.77867229,42.50896057,True,40.0,45.0,7,1,0,0.47867229000000006,1.0,True,0,0,
NbL08g11360.1,feasibility_best,gc_target,465,True,True,0.9444958692905907,54.98207885304659,True,41.66666666666667,66.66666666666666,8,0,0,0.6444958692905908,1.0,True,0,0,0
NbL10g22410.1,v2_high_cai,gc_target,268,True,False,0.7386461127342738,34.950248756218905,False,26.666666666666668,46.666666666666664,1,0,0,0.6886461127342738,1.0,True,0,0,3
NbL10g22410.1,v2_gc_target,gc_target,268,True,False,0.791946057138573,42.53731343283582,True,38.333333333333336,46.666666666666664,4,0,0,0.6919460571385729,1.0,True,0,0,0
NbL10g22410.1,v3_run4b_decoded,gc_target,268,True,False,0.79194606,42.53731343,True,38.33333333,46.66666667,4,0,0,0.69194606,1.0,True,0,0,
NbL10g22410.1,feasibility_best,gc_target,268,True,True,0.9598412117719677,54.975124378109456,True,43.333333333333336,73.33333333333333,2,0,0,0.9598412117719678,1.0,True,0,0,2
NbL18g19330.1,v2_high_cai,gc_target,334,True,False,0.7332740534755644,34.73053892215569,False,26.666666666666668,46.666666666666664,6,2,0,0.3332740534755644,1.0,True,0,0,4
NbL18g19330.1,v2_gc_target,gc_target,334,True,False,0.7835850413821629,42.51497005988024,True,40.0,46.666666666666664,4,0,0,0.6835850413821629,1.0,True,0,0,0
NbL18g19330.1,v3_run4b_decoded,gc_target,334,True,False,0.7846316,42.51497006,True,40.0,46.66666667,3,0,0,0.7346315999999999,1.0,True,0,0,
NbL18g19330.1,feasibility_best,gc_target,334,True,True,0.9545222679344696,54.99001996007984,True,41.66666666666667,68.33333333333333,4,0,0,0.8545222679344697,1.0,True,0,0,0
