protein_id,v2_cai,v3_cai,v3_cai_delta_pct,v2_gc_global,v3_gc_global,v2_local_gc_min,v2_local_gc_max,v3_local_gc_min,v3_local_gc_max,v3_amino_acid_identity,v3_validator_pass,v3_internal_stop_count,v3_invalid_codon_count,v3_forbidden_motif_count,v3_homopolymer_count,v3_repeat_count
NbL05g04780.1,0.81868521,0.81868521,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,8
NbL10g01630.1,0.83832309,0.83832309,0.0000,42.50559284,42.50559284,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL10g01210.1,0.80557637,0.80557637,0.0000,42.53214639,42.53214639,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,9
NbL19g13220.1,0.82717473,0.82717473,0.0000,42.42424242,42.42424242,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,7
NbL07g11640.1,0.77199406,0.77199406,0.0000,42.34972678,42.34972678,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL08g02850.1,0.74982091,0.75052212,0.0935,42.50645995,42.63565891,28.33333333,56.66666667,28.33333333,56.66666667,1.00000000,True,0,0,0,0,6
NbL16g14750.1,0.80438754,0.80438754,0.0000,42.62295082,42.62295082,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL09g13800.1,0.81075398,0.81075398,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL15g11620.1,0.78208458,0.78384190,0.2247,42.50000000,42.50000000,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL12g09990.1,0.76227048,0.76227048,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,6
NbL03g05560.1,0.81687729,0.81687729,0.0000,42.57703081,42.57703081,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,2
NbL19g09300.1,0.81496520,0.81496520,0.0000,42.34234234,42.34234234,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL02g04080.1,0.86073093,0.86073093,0.0000,42.40196078,42.40196078,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL10g16120.1,0.79378646,0.79378646,0.0000,42.62295082,42.62295082,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL05g11850.1,0.79347247,0.79347247,0.0000,42.44791667,42.44791667,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL19g13200.1,0.81757621,0.81757621,0.0000,42.67399267,42.67399267,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL13g24310.1,0.77692746,0.77692746,0.0000,42.47438928,42.47438928,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,1
NbL13g12890.1,0.83424563,0.83424563,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,5
NbL18g08200.1,0.82255970,0.82255970,0.0000,42.64705882,42.64705882,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,0
NbL04g13130.1,0.80399299,0.80399299,0.0000,42.59681093,42.59681093,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,5
NbL10g14170.1,0.84643255,0.84427773,-0.2546,42.40631164,42.20907298,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL10g03120.1,0.84771594,0.84436385,-0.3954,42.54606365,42.37855946,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL12g11810.1,0.81519948,0.81519948,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g15280.1,0.78929032,0.78929032,0.0000,42.56594724,42.56594724,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,4
NbL11g11990.1,0.79466390,0.79466390,0.0000,42.64322917,42.64322917,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,2,6
NbL16g22470.1,0.79822319,0.79822319,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL07g15600.1,0.80742389,0.80742389,0.0000,42.64507422,42.64507422,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,1
NbL10g15060.1,0.73665250,0.73665250,0.0000,42.93333333,42.93333333,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL10g21700.1,0.78255431,0.78255431,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,6
NbL08g11360.1,0.77867229,0.77867229,0.0000,42.50896057,42.50896057,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,7
NbL10g22410.1,0.79194606,0.79194606,0.0000,42.53731343,42.53731343,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL18g19330.1,0.78358504,0.78463160,0.1336,42.51497006,42.51497006,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL10g07410.1,0.75876827,0.75876827,0.0000,42.51412429,42.51412429,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,3
NbL09g06140.1,0.78065788,0.78065788,0.0000,42.45614035,42.45614035,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,1
NbL07g03990.1,0.83643644,0.83643644,0.0000,42.47967480,42.47967480,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL16g18750.1,0.81567950,0.81567950,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,11
NbL09g19730.1,0.79785972,0.79785972,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,5
NbL12g15990.1,0.80134211,0.80134211,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,4
NbL18g10480.1,0.79648548,0.79648548,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,6
NbL12g06980.1,0.82494508,0.82494508,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL18g00170.1,0.82442213,0.82442213,0.0000,42.58064516,42.58064516,33.33333333,51.66666667,33.33333333,51.66666667,1.00000000,True,0,0,0,0,6
NbL15g24880.1,0.79262623,0.79262623,0.0000,42.49084249,42.49084249,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL06g10460.1,0.81306362,0.81306362,0.0000,42.28395062,42.28395062,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL11g09410.1,0.82138132,0.82306166,0.2046,42.56198347,42.56198347,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,6
NbL13g10700.1,0.77861134,0.77861134,0.0000,42.68476621,42.68476621,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL17g22630.1,0.79852924,0.79852924,0.0000,42.46453901,42.46453901,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g14180.1,0.81882086,0.81882086,0.0000,42.46575342,42.46575342,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,1,3
NbL11g18010.1,0.83352688,0.83352688,0.0000,42.52873563,42.52873563,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,1,4
NbL07g15640.1,0.82252828,0.82252828,0.0000,42.52873563,42.52873563,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL17g17440.1,0.77889921,0.77889921,0.0000,42.45385451,42.45385451,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL05g05340.1,0.79660397,0.79660397,0.0000,42.75862069,42.75862069,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL02g19380.1,0.80682697,0.80682697,0.0000,42.48366013,42.48366013,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g08880.1,0.79575437,0.79575437,0.0000,42.49311295,42.49311295,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL17g04460.1,0.82780773,0.82780773,0.0000,42.43641232,42.43641232,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL14g08560.1,0.78488276,0.78488276,0.0000,42.57309942,42.57309942,33.33333333,46.66666667,33.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL07g13040.1,0.83155109,0.83155109,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL14g10540.1,0.81609162,0.81609162,0.0000,42.49605055,42.49605055,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,3
NbL05g15850.1,0.80021341,0.79967262,-0.0676,42.82700422,42.82700422,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,1
NbL14g15120.1,0.76987900,0.76987900,0.0000,42.47311828,42.47311828,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,3
NbL11g09370.1,0.80498191,0.80498191,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,6
NbL15g10500.1,0.82045683,0.82045683,0.0000,42.44897959,42.44897959,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL01g11490.1,0.83416542,0.83416542,0.0000,42.52136752,42.52136752,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL07g02850.1,0.76189541,0.76189541,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,5
NbL04g03810.1,0.79239592,0.79239592,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL01g21190.1,0.81743191,0.81743191,0.0000,42.54835040,42.54835040,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL09g02910.1,0.80629300,0.80629300,0.0000,42.43943191,42.43943191,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL05g12940.1,0.79430209,0.79430209,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL13g13270.1,0.79196113,0.79196113,0.0000,42.49174917,42.49174917,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,5
NbL17g21600.1,0.81849556,0.81849556,0.0000,42.51968504,42.51968504,40.00000000,48.33333333,40.00000000,48.33333333,1.00000000,True,0,0,0,0,3
NbL06g08390.1,0.82142756,0.82142756,0.0000,42.66666667,42.66666667,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,4
NbL16g15750.1,0.81382491,0.81382491,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,6
NbL02g11230.1,0.74539812,0.74539812,0.0000,42.59259259,42.59259259,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL08g13420.1,0.79395400,0.79395400,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,10
NbL09g20570.1,0.81749249,0.81749249,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,8
NbL16g11190.1,0.82493799,0.82493799,0.0000,42.44444444,42.44444444,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL01g17370.1,0.76168435,0.76168435,0.0000,42.70833333,42.70833333,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,1
NbL11g04870.1,0.78658234,0.78658234,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,7
NbL14g13390.1,0.78205582,0.78360665,0.1983,42.54606365,42.62981575,33.33333333,50.00000000,33.33333333,50.00000000,1.00000000,True,0,0,0,0,11
NbL04g03580.1,0.81613719,0.81613719,0.0000,42.46031746,42.46031746,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,2
NbL11g22600.1,0.78361079,0.78361079,0.0000,42.54742547,42.54742547,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL13g04170.1,0.81446921,0.81446921,0.0000,42.57812500,42.57812500,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
NbL01g09750.1,0.73359348,0.71028006,-3.1780,45.09803922,43.33333333,33.33333333,53.33333333,36.66666667,50.00000000,1.00000000,True,0,0,0,0,4
NbL16g11400.1,0.80841997,0.80841997,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL10g23470.1,0.75658684,0.75658684,0.0000,42.53521127,42.53521127,33.33333333,48.33333333,33.33333333,48.33333333,1.00000000,True,0,0,0,0,1
NbL16g23100.1,0.82447340,0.82447340,0.0000,42.66666667,42.66666667,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL17g27810.1,0.81139291,0.81139291,0.0000,42.47572816,42.47572816,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL17g10470.1,0.78445374,0.78445374,0.0000,42.51543210,42.51543210,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL17g08600.1,0.80147226,0.80147226,0.0000,42.51302083,42.51302083,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,8
NbL12g02510.1,0.76548453,0.76548453,0.0000,42.56756757,42.56756757,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,1
NbL10g23030.1,0.81874361,0.81874361,0.0000,42.51302083,42.51302083,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,9
NbL13g23150.1,0.77716622,0.77716622,0.0000,42.89405685,42.89405685,38.33333333,50.00000000,38.33333333,50.00000000,1.00000000,True,0,0,0,0,1
NbL19g19950.1,0.79884098,0.79884098,0.0000,42.71186441,42.71186441,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL11g13070.1,0.82485546,0.82485546,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL11g20130.1,0.83315415,0.83315415,0.0000,42.50000000,42.50000000,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,3
NbL19g11060.1,0.79851485,0.79851485,0.0000,42.52873563,42.52873563,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,6
NbL17g14830.1,0.77365275,0.77286221,-0.1022,42.51302083,42.38281250,36.66666667,51.66666667,36.66666667,51.66666667,1.00000000,True,0,0,0,2,9
NbL05g13870.1,0.80514991,0.80514991,0.0000,42.54901961,42.54901961,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,7
NbL15g22870.1,0.76602654,0.76602654,0.0000,42.57028112,42.57028112,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL17g17960.1,0.78874786,0.78874786,0.0000,42.62626263,42.62626263,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,1
NbL16g10520.1,0.82902536,0.82902536,0.0000,42.53731343,42.53731343,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL11g24050.1,0.77603715,0.77603715,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL05g04600.1,0.77146021,0.77146021,0.0000,42.44186047,42.44186047,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL02g01580.1,0.78307936,0.78307936,0.0000,42.51207729,42.51207729,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,1,2
NbL02g06560.1,0.75067152,0.72720247,-3.1264,44.51901566,42.72930649,33.33333333,51.66666667,31.66666667,50.00000000,1.00000000,True,0,0,0,0,1
NbL19g17260.1,0.78138000,0.78138000,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL17g03050.1,0.79045968,0.79045968,0.0000,42.51497006,42.51497006,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL14g01510.1,0.83152424,0.83346728,0.2337,42.58289703,42.58289703,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL17g09980.1,0.83356362,0.83245098,-0.1335,42.44604317,42.44604317,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,0
NbL07g09220.1,0.83536487,0.83536487,0.0000,42.37855946,42.37855946,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL05g10140.1,0.86076412,0.86076412,0.0000,42.50559284,42.50559284,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL13g01930.1,0.80294431,0.80294431,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL18g19150.1,0.79637090,0.79735137,0.1231,42.68707483,42.85714286,36.66666667,51.66666667,36.66666667,51.66666667,1.00000000,True,0,0,0,0,4
NbL12g04550.1,0.80038991,0.80038991,0.0000,42.54510921,42.54510921,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,2,8
NbL13g07900.1,0.80873850,0.80873850,0.0000,42.44897959,42.44897959,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL13g23850.1,0.77023178,0.77023178,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,6
NbL03g18910.1,0.76686672,0.76686672,0.0000,42.45210728,42.45210728,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL04g18290.1,0.79961256,0.79961256,0.0000,42.51893939,42.51893939,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,1
NbL04g10750.1,0.80203465,0.80203465,0.0000,42.57812500,42.57812500,33.33333333,53.33333333,33.33333333,53.33333333,1.00000000,True,0,0,0,0,6
NbL10g07930.1,0.80663698,0.80663698,0.0000,42.58503401,42.58503401,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,2,5
NbL18g13070.1,0.81669131,0.81669131,0.0000,42.46575342,42.46575342,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL15g17650.1,0.80242388,0.80242388,0.0000,42.46376812,42.46376812,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,4
NbL17g06300.1,0.82814895,0.82814895,0.0000,42.53333333,42.53333333,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL13g18030.1,0.78749996,0.78749996,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,6
NbL03g01380.1,0.79656181,0.79656181,0.0000,42.89855072,42.89855072,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,2
NbL10g14750.1,0.82163521,0.82163521,0.0000,42.44791667,42.44791667,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,8
NbL19g20510.1,0.79472383,0.79472383,0.0000,42.65232975,42.65232975,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL12g22320.1,0.78393732,0.78393732,0.0000,42.50936330,42.50936330,36.66666667,45.00000000,36.66666667,45.00000000,1.00000000,True,0,0,0,1,5
NbL07g05860.1,0.76847451,0.76847451,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,8
NbL02g11090.1,0.79814322,0.79814322,0.0000,42.58675079,42.58675079,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL14g00930.1,0.77834945,0.77834945,0.0000,42.47619048,42.47619048,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,3
NbL02g06510.1,0.77943910,0.77943910,0.0000,42.37472767,42.37472767,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,1
NbL13g02200.1,0.80037367,0.80037367,0.0000,42.54215305,42.54215305,35.00000000,50.00000000,35.00000000,50.00000000,1.00000000,True,0,0,0,0,1
NbL14g03050.1,0.81225178,0.81225178,0.0000,42.48633880,42.48633880,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,2
NbL19g11360.1,0.79275742,0.79275742,0.0000,42.51302083,42.51302083,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,1,8
NbL19g20540.1,0.82490132,0.82490132,0.0000,42.45810056,42.45810056,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,1
NbL05g02220.1,0.76360031,0.76360031,0.0000,42.51207729,42.51207729,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL15g02720.1,0.81597006,0.81597006,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,2
NbL04g02000.1,0.79323766,0.79323766,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,3
NbL01g03460.1,0.82437565,0.82233397,-0.2477,42.74193548,42.47311828,40.00000000,46.66666667,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL18g03030.1,0.77768328,0.77768328,0.0000,42.47967480,42.47967480,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,4
NbL10g12440.1,0.81854262,0.81854262,0.0000,42.53968254,42.53968254,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL16g08060.1,0.80635117,0.80635117,0.0000,42.47967480,42.47967480,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
NbL16g26990.1,0.81063020,0.81154153,0.1124,42.72727273,42.72727273,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL10g09180.1,0.77037206,0.77037206,0.0000,42.48120301,42.48120301,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL02g10620.1,0.77963088,0.77933689,-0.0377,42.40506329,42.61603376,38.33333333,46.66666667,38.33333333,48.33333333,1.00000000,True,0,0,0,0,1
NbL02g09110.1,0.82703732,0.82703732,0.0000,42.50764526,42.50764526,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL12g14910.1,0.79168800,0.79168800,0.0000,42.83687943,42.83687943,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL08g03740.1,0.80279026,0.80279026,0.0000,42.43102163,42.43102163,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,8
NbL09g01770.1,0.80923263,0.80923263,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,6
NbL15g23050.1,0.81525555,0.81525555,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,9
NbL17g07220.1,0.78320930,0.78199940,-0.1545,42.48366013,42.41830065,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,7
NbL13g23360.1,0.79442410,0.79442410,0.0000,42.63374486,42.63374486,33.33333333,51.66666667,33.33333333,51.66666667,1.00000000,True,0,0,0,0,7
NbL03g13970.1,0.82134485,0.82134485,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL01g14670.1,0.77468445,0.77468445,0.0000,42.58064516,42.58064516,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,4
NbL17g00970.1,0.83432703,0.83432703,0.0000,42.56410256,42.56410256,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL11g05480.1,0.82496061,0.82624048,0.1551,42.54049446,42.54049446,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL17g02030.1,0.83466797,0.83466797,0.0000,42.72559853,42.72559853,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,1,4
NbL16g05230.1,0.74138743,0.74138743,0.0000,43.09764310,43.09764310,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL17g14270.1,0.79437972,0.79437972,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,6
NbL17g01640.1,0.81467637,0.81467637,0.0000,42.53361642,42.53361642,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL05g22130.1,0.78425917,0.78425917,0.0000,42.41338112,42.41338112,36.66666667,45.00000000,36.66666667,45.00000000,1.00000000,True,0,0,0,1,6
NbL07g02090.1,0.81290598,0.81290598,0.0000,42.45014245,42.45014245,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL11g08570.1,0.80858015,0.80858015,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL11g19690.1,0.80448350,0.80448350,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL05g22390.1,0.78761931,0.78761931,0.0000,42.54742547,42.54742547,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,1
NbL09g07420.1,0.79576810,0.79576810,0.0000,42.53578732,42.53578732,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL14g14530.1,0.79245915,0.79245915,0.0000,42.66211604,42.66211604,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL13g16380.1,0.81285636,0.81285636,0.0000,42.50936330,42.50936330,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL10g15930.1,0.81961069,0.81961069,0.0000,42.56410256,42.56410256,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,2
NbL02g10670.1,0.75135324,0.75135324,0.0000,42.40740741,42.40740741,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
